id,state,rto,maker,count,car_brand_match
19726,Bihar,JEHANABAD,ESCORTS CONSTRUCTION EQUIPMENT LTD,537,
19734,Bihar,JEHANABAD,GAURI AUTO INDIA PVT. LTD,6,
19735,Bihar,JEHANABAD,GAYATRI ELECTRIC VEHICLES PVT LTD,9,
19744,Bihar,JEHANABAD,HMT LIMITED,103,
19758,Bihar,JEHANABAD,JCB INDIA LIMITED,138,
19761,Bihar,JEHANABAD,JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),139,
19767,Bihar,JEHANABAD,KUMAR MOTORS PVT LTD,7,
19774,Bihar,JEHANABAD,MAA TARA ENGINEERING WORKS,3,
19776,Bihar,JEHANABAD,MAHINDRA ELECTRIC MOBILITY LIMITED,7,Mahindra
19791,Bihar,JEHANABAD,OTHERS,228,
19795,Bihar,JEHANABAD,PREET TRACTORS PVT LTD,6,
19799,Bihar,JEHANABAD,RAM ENGIN REP WORKS,4,
19801,Bihar,JEHANABAD,ROYAL-ENFIELD (UNIT OF EICHER LTD),2826,
19803,Bihar,JEHANABAD,SANTOSH ENGG WORKS,37,
19808,Bihar,JEHANABAD,SHRI RAM TRAILOR,10,
19809,Bihar,JEHANABAD,SKODA AUTO INDIA PVT LTD,6,Skoda
19813,Bihar,JEHANABAD,SONALIKA INTERNATIONAL TRACTORS LIMITED,6,
19820,Bihar,JEHANABAD,TATA HITACHI CONSTRUCTION MACHINERY COMP. PVT LTD,6,Tata
19821,Bihar,JEHANABAD,TATA MOTORS LTD,5598,Tata
19830,Bihar,JEHANABAD,UNIQUE INTERNATIONAL EV PVT LTD,5,
19833,Bihar,JEHANABAD,VANDANA TRAILORS AND BODY MFG PVT LTD,6,
19834,Bihar,JEHANABAD,VANI ELECTRIC VEHICLES PVT LTD,9,
19835,Bihar,JEHANABAD,VE COMMERCIAL VEHICLES LTD,76,
19836,Bihar,JEHANABAD,VIJEX STEEL FABRICATION,20,
19845,Bihar,JEHANABAD,ZEOPLUS AXIS INDIA PVT. LTD.,17,
19847,Bihar,KATIHAR,ADIDEV TECHNOA PVT LTD,39,
19848,Bihar,KATIHAR,AJAX ENGINEERING LTD,10,
19854,Bihar,KATIHAR,APOLLO CARMIX EQUIPMENTS PVT LTD,3,
19857,Bihar,KATIHAR,ASHOK LEYLAND LTD,170,
19858,Bihar,KATIHAR,ATHER ENERGY LTD,134,
19859,Bihar,KATIHAR,ATLAS AUTO INDUSTRIES         ,7,
19864,Bihar,KATIHAR,B24 ROKET EV,71,
19870,Bihar,KATIHAR,BHM AUTOMOTIVES PVT LTD,104,
19882,Bihar,KATIHAR,DHAR IN PVT LTD,16,
19889,Bihar,KATIHAR,ELECTROTHERM (INDIA) LIMITED,39,
19897,Bihar,KATIHAR,FEDE INDUSTRIES PVT LTD,133,
19900,Bihar,KATIHAR,FORD INDIA PVT LTD,68,Ford
19904,Bihar,KATIHAR,GOODWILL HI PRECISION WORKS PVT LTD,93,
19911,Bihar,KATIHAR,HARSH TRADING CO,7,
19913,Bihar,KATIHAR,HERO MOTOCORP LTD,197164,
19918,Bihar,KATIHAR,HOTAGE INDIA,9,
19927,Bihar,KATIHAR,ISUZU MOTORS INDIA PVT LTD,5,Isuzu
19931,Bihar,KATIHAR,JAYA AUTOMOTIVES PVT LTD      ,32,
19941,Bihar,KATIHAR,KPT MOTORS,16,
19946,Bihar,KATIHAR,LML LIMITED,12,
19949,Bihar,KATIHAR,MAA KALPANA ENTERPRISE,5,
19959,Bihar,KATIHAR,MAJESTIC AUTO LTD,3,
19961,Bihar,KATIHAR,MANITOU EQUIPMENT INDIA PVT LTD,51,
19963,Bihar,KATIHAR,MARUTI SUZUKI INDIA LTD,2253,Maruti
19966,Bihar,KATIHAR,M.K. ENTERPRISES,4,
19978,Bihar,KATIHAR,ORDINANCE FACTORY,3,
19980,Bihar,KATIHAR,P.A.I,13,
19981,Bihar,KATIHAR,PIAGGIO VEHICLES PVT LTD,1757,
19983,Bihar,KATIHAR,PREET TRACTORS PVT. LTD.,24,
19988,Bihar,KATIHAR,P.V.P.LTD.,3,
19991,Bihar,KATIHAR,RENAULT INDIA PVT LTD,41,Renault
19999,Bihar,KATIHAR,SCOOTERS INDIA LTD,4,
20005,Bihar,KATIHAR,SKYRIDE AUTOMOTIVE,12,
20016,Bihar,KATIHAR,TATA MOTORS PASSENGER VEHICLES LTD,431,Tata
20025,Bihar,KATIHAR,UBER ALLES AUTOMOBILES PVT LTD,3,
20035,Bihar,KATIHAR,WUXI TOURWE (IMPORTER: GOREEN E-MOBILITY),4,
20037,Bihar,KATIHAR,YC ELECTRIC VEHICLE,652,
20047,Bihar,KHAGARIA,ANKUSH AUTO DEALS,10,
20062,Bihar,KHAGARIA,BMW INDIA PVT LTD,3,BMW
20063,Bihar,KHAGARIA,CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,4,
20066,Bihar,KHAGARIA,CLASSIC LEGENDS PVT LTD,19,
20070,Bihar,KHAGARIA,DAVE EXIM PVT LTD,5,
20073,Bihar,KHAGARIA,DEV MOTORS,4,
20092,Bihar,KHAGARIA,G.K. RICKSHAW LTD,337,
20094,Bihar,KHAGARIA,GOPAL AUTO MOTORS PVT LTD,21,
20095,Bihar,KHAGARIA,GRD MOTORS,30,
20096,Bihar,KHAGARIA,GROMAX AGRI EQUIPMENT LTD,36,
20099,Bihar,KHAGARIA,HERO ELECTRIC VEHICLES PVT. LTD,19,
20100,Bihar,KHAGARIA,HERO HONDA MOTORS  LTD,3035,Honda
20101,Bihar,KHAGARIA,HERO MOTOCORP LTD,77960,
20103,Bihar,KHAGARIA,HONDA CARS INDIA LTD,26,Honda
20105,Bihar,KHAGARIA,HOP MOTORS PVT LTD,4,
20107,Bihar,KHAGARIA,HYUNDAI MOTOR INDIA LTD,161,Hyundai
20110,Bihar,KHAGARIA,INDO FARM EQUIPMENT LIMITED,52,
20115,Bihar,KHAGARIA,JAI AMBE ENGNINEERING PVT LTD,26,
20116,Bihar,KHAGARIA,JCB INDIA LIMITED,23,
20117,Bihar,KHAGARIA,JCB INDIA LTD,22,
20120,Bihar,KHAGARIA,J. S. AUTO (P) LTD,271,
20121,Bihar,KHAGARIA,JS MOBILEON PVT LTD,5,
20122,Bihar,KHAGARIA,JSW MG MOTOR INDIA PVT LTD,4,MG
20123,Bihar,KHAGARIA,KAPTECH INDIA,34,
20128,Bihar,KHAGARIA,KISAN ENGINEERING WORKS,7,
20130,Bihar,KHAGARIA,KRANTI AUTOMOBILES LIMITED,9,
20132,Bihar,KHAGARIA,KURUKSHETRA AUTOMOBILES (P) LTD.,155,
20141,Bihar,KHAGARIA,MAHINDRA & MAHINDRA LIMITED (TRACTOR),1399,Mahindra
20148,Bihar,KHAGARIA,M K BROTHERS,19,
20160,Bihar,KHAGARIA,PASHUPATI VEHICLES PVT LTD,3,
20163,Bihar,KHAGARIA,PUBANG ETRON ELECTRIC MOTOR PVT LTD,8,
20164,Bihar,KHAGARIA,PUNJAB TRACTORS LIMITED,3,
20167,Bihar,KHAGARIA,RENAULT INDIA PVT LTD,55,Renault
20174,Bihar,KHAGARIA,SCOOTERS INDIA LTD,16,
20175,Bihar,KHAGARIA,SGLLINE MOTORS PVT LTD,4,
20178,Bihar,KHAGARIA,SINGH TRACTOR,9,
20183,Bihar,KHAGARIA,SPEEGO VEHICLES CO PVT LTD,13,
20190,Bihar,KHAGARIA,TATA MOTORS PASSENGER VEHICLES LTD,336,Tata
20194,Bihar,KHAGARIA,TOYOTA KIRLOSKAR MOTOR PVT LTD,78,Toyota
20199,Bihar,KHAGARIA,VE COMMERCIAL VEHICLES LTD,33,
20210,Bihar,KISHANGANJ,ACTION CONSTRUCTION EQUIPMENT LTD.,35,
20215,Bihar,KISHANGANJ,APSARA ENTERPRISE,26,
20226,Bihar,KISHANGANJ,BEST WAY AGENCIES PVT LTD,366,
20256,Bihar,KISHANGANJ,HMT LIMITED,5,
20260,Bihar,KISHANGANJ,INDIA KAWASAKI MOTORS PVT LTD,3,
20261,Bihar,KISHANGANJ,INDIA YAMAHA MOTOR PVT LTD,6937,
20263,Bihar,KISHANGANJ,INTERNATIONAL TRACTORS LIMITED,2611,
20265,Bihar,KISHANGANJ,JAIDKA POWER SYSTEMS PVT LTD,7,
20272,Bihar,KISHANGANJ,KANKARIA AND COMPANY          ,3,
20276,Bihar,KISHANGANJ,KOSHI AUTO,6,
20280,Bihar,KISHANGANJ,MAHINDRA ELECTRIC AUTOMOBILE LTD,3,Mahindra
20288,Bihar,KISHANGANJ,MARUTI UDYOG LTD,12,Maruti
20293,Bihar,KISHANGANJ,NISSAN MOTOR INDIA PVT LTD,17,Nissan
20294,Bihar,KISHANGANJ,OBEN ELECTRIC VEHICLES PVT LTD,14,
20295,Bihar,KISHANGANJ,OKINAWA AUTOTECH PVT LTD,9,
20297,Bihar,KISHANGANJ,OM INDUSTRIES,232,
20302,Bihar,KISHANGANJ,PUBANG ETRON ELECTRIC MOTOR PVT LTD,32,
20306,Bihar,KISHANGANJ,RENAULT INDIA PVT LTD,61,Renault
20307,Bihar,KISHANGANJ,RICHFORD ALLIANZ PVT LTD,28,Ford
20308,Bihar,KISHANGANJ,ROYAL-ENFIELD (UNIT OF EICHER LTD),8696,
20310,Bihar,KISHANGANJ,SAHNIANAND E VEHICLES PVT LTD,34,
20311,Bihar,KISHANGANJ,SF2 E VEHICLE PVT LTD,232,
20315,Bihar,KISHANGANJ,SPEEGO VEHICLES CO PVT LTD,156,
20316,Bihar,KISHANGANJ,SUZUKI MOTORCYCLE INDIA PVT LTD,803,Maruti
20317,Bihar,KISHANGANJ,TAFE LIMITED,166,
20331,Bihar,KISHANGANJ,YC ELECTRIC VEHICLE,44,
20337,Bihar,LAKHISARAI,AJAX ENGINEERING LTD,6,
20339,Bihar,LAKHISARAI,ALTIER ELECTRIC VEHICLES PVT LTD,33,
20345,Bihar,LAKHISARAI,ANKUSH AUTO DEALS,13,
20364,Bihar,LAKHISARAI,ESCORTS CONSTRUCTION EQUIPMENT LTD,82,
20370,Bihar,LAKHISARAI,FORD INDIA PVT LTD,15,Ford
20377,Bihar,LAKHISARAI,GROMAX AGRI EQUIPMENT LTD,117,
20378,Bihar,LAKHISARAI,HERO ELECTRIC VEHICLES PVT. LTD,25,
20397,Bihar,LAKHISARAI,JCB INDIA LIMITED,39,
20400,Bihar,LAKHISARAI,J. S. AUTO (P) LTD,62,
20409,Bihar,LAKHISARAI,LOCAL TRAILER MANUFACTURER,907,
20413,Bihar,LAKHISARAI,MAHINDRA GUJARAT TRACTOR LIMITED,156,Mahindra
20414,Bihar,LAKHISARAI,MAHINDRA LAST MILE MOBILITY LTD,360,Mahindra
20415,Bihar,LAKHISARAI,MAHINDRA & MAHINDRA LIMITED,4377,Mahindra
20420,Bihar,LAKHISARAI,MAHTAB BODY MAKER,67,
20424,Bihar,LAKHISARAI,MARUTI UDYOG LTD,10,Maruti
20426,Bihar,LAKHISARAI,M K ENTERPRISES,53,
20440,Bihar,LAKHISARAI,PYTHOX MOTORS PVT LTD,3,
20441,Bihar,LAKHISARAI,RASANDIK ENGINEERING INDUSTRIES INDIA LTD,9,
20442,Bihar,LAKHISARAI,RENAULT INDIA PVT LTD,33,Renault
20443,Bihar,LAKHISARAI,REPUBLIC MOTORS,15,
20445,Bihar,LAKHISARAI,SAERA ELECTRIC AUTO PVT LTD,289,
20450,Bihar,LAKHISARAI,SHIV SHAKTI ENGG WORK,114,
20451,Bihar,LAKHISARAI,SHRI BARSANA E-VEHICLES PVT LTD,5,
20453,Bihar,LAKHISARAI,SKODA AUTO INDIA PVT LTD,3,Skoda
20454,Bihar,LAKHISARAI,SML MAHINDRA LTD,6,Mahindra
20462,Bihar,LAKHISARAI,TATA MOTORS LTD,3951,Tata
20466,Bihar,LAKHISARAI,TERRA MOTORS INDIA PVT LTD,63,
20468,Bihar,LAKHISARAI,TOYOTA KIRLOSKAR MOTOR PVT LTD,68,Toyota
20472,Bihar,LAKHISARAI,VANI ELECTRIC VEHICLES PVT LTD,333,
20473,Bihar,LAKHISARAI,VE COMMERCIAL VEHICLES LTD,60,
20474,Bihar,LAKHISARAI,VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,81,
20478,Bihar,LAKHISARAI,YESH TRAILER,11,
20479,Bihar,LAKHISARAI,ZENTHIUM EV PVT LTD,29,
20482,Bihar,MADHEPURA,ACTION CONSTRUCTION EQUIPMENT LTD.,17,
20483,Bihar,MADHEPURA,ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.,27,
20484,Bihar,MADHEPURA,ADITYA AGRO INDUSTRIES,6,
20492,Bihar,MADHEPURA,ATUL AUTO LTD,2928,
20495,Bihar,MADHEPURA,AVL ELECTRIC VEHICLES PVT LTD,150,
20505,Bihar,MADHEPURA,CEEON INDIA,3,
20508,Bihar,MADHEPURA,CLASSIC LEGENDS PVT LTD,14,
20516,Bihar,MADHEPURA,E-ASHWA AUTOMOTIVE PVT LTD,10,
20521,Bihar,MADHEPURA,ENERGY ELECTRIC VEHICLES,82,
20523,Bihar,MADHEPURA,ESCORTS AUTOMOTIVE LTD,24,
20528,Bihar,MADHEPURA,FORD INDIA PVT LTD,78,Ford
20530,Bihar,MADHEPURA,GKON ELECTRIC MOTOR VEHICLES PVT LTD,27,
20533,Bihar,MADHEPURA,GROMAX AGRI EQUIPMENT LTD,110,
20535,Bihar,MADHEPURA,HERO HONDA MOTORS  LTD,4392,Honda
20540,Bihar,MADHEPURA,HONDA CARS INDIA LTD,44,Honda
20542,Bihar,MADHEPURA,HYUNDAI MOTOR INDIA LTD,597,Hyundai
20557,Bihar,MADHEPURA,KANKARIA AND COMPANY          ,4,
20564,Bihar,MADHEPURA,KIRTI SOLAR LTD,5,
20571,Bihar,MADHEPURA,MAA ENGINEERING TRAILOR,5,
20576,Bihar,MADHEPURA,MAHINDRA GUJARAT TRACTOR LIMITED,13,Mahindra
20580,Bihar,MADHEPURA,MAHINDRA & MAHINDRA LIMITED (TRACTOR),2829,Mahindra
20582,Bihar,MADHEPURA,MAHINDRA TWO WHEELERS LTD,196,Mahindra
20583,Bihar,MADHEPURA,MAJESTIC AUTO LTD,7,
20589,Bihar,MADHEPURA,M/S SHRIRAM AUTO TECH PVT LTD,70,
20593,Bihar,MADHEPURA,NIC TEST ACCOUNT-1,23,
20594,Bihar,MADHEPURA,NISSAN MOTOR INDIA PVT LTD,28,Nissan
20595,Bihar,MADHEPURA,OKINAWA AUTOTECH PVT LTD,47,
20598,Bihar,MADHEPURA,OTHERS,1124,
20599,Bihar,MADHEPURA,PANCHANATH AUTO PVT LTD,20,
20602,Bihar,MADHEPURA,POWERLAND AGRO TRACTOR VEHICLES PVT LTD,5,
20605,Bihar,MADHEPURA,PUNJAB TRACTORS LIMITED,36,
20611,Bihar,MADHEPURA,SAERA ELECTRIC AUTO PVT LTD,502,
20614,Bihar,MADHEPURA,SHRI BARSANA E-VEHICLES PVT LTD,12,
20620,Bihar,MADHEPURA,STELLANTIS INDIA PVT LTD,16,
20623,Bihar,MADHEPURA,TAFE LIMITED,558,
20626,Bihar,MADHEPURA,TATA PASSENGER ELECTRIC MOBILITY LTD,10,Tata
20641,Bihar,MADHEPURA,YC ELECTRIC VEHICLE,428,
20642,Bihar,MADHEPURA,ZEOPLUS AXIS INDIA PVT. LTD.,529,
20644,Bihar,MADHUBANI,ACTION CONSTRUCTION EQUIPMENT LTD.,31,
20663,Bihar,MADHUBANI,BMW INDIA PVT LTD,5,BMW
20676,Bihar,MADHUBANI,DILLI ELECTRIC AUTO PVT LTD,556,
20684,Bihar,MADHUBANI,ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT),9,
20690,Bihar,MADHUBANI,FORD INDIA PVT LTD,25,Ford
20693,Bihar,MADHUBANI,GOPAL AUTO MOTORS PVT LTD,39,
20699,Bihar,MADHUBANI,HERO MOTOCORP LTD,242558,
20701,Bihar,MADHUBANI,HONDA CARS INDIA LTD,43,Honda
20703,Bihar,MADHUBANI,HYUNDAI MOTOR INDIA LTD,489,Hyundai
20706,Bihar,MADHUBANI,INTERGLOBE ENERGY PVT LTD,48,
20724,Bihar,MADHUBANI,KRISHNA VEHICALS,6,
20730,Bihar,MADHUBANI,LOCAL TRAILER MANUFACTURER,63,
20734,Bihar,MADHUBANI,M2J E VAHAN PVT LTD,17,
20735,Bihar,MADHUBANI,MAC AUTO INDIA,29,
20737,Bihar,MADHUBANI,MAHINDRA ELECTRIC MOBILITY LIMITED,90,Mahindra
20740,Bihar,MADHUBANI,MAHINDRA & MAHINDRA LIMITED,4670,Mahindra
20741,Bihar,MADHUBANI,MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),3894,Mahindra
20747,Bihar,MADHUBANI,MINI METRO EV L.L.P,19,
20763,Bihar,MADHUBANI,PUBANG ETRON ELECTRIC MOTOR PVT LTD,14,
20771,Bihar,MADHUBANI,RICHFORD ALLIANZ PVT LTD,164,Ford
20773,Bihar,MADHUBANI,SAERA ELECTRIC AUTO PVT LTD,962,
20776,Bihar,MADHUBANI,SCOOTERS INDIA LTD,12,
20780,Bihar,MADHUBANI,SHRIRAJ ELECTRIC VEHICLES,419,
20782,Bihar,MADHUBANI,SIX SENSES AUTOMOTIVE PVT LTD,3,
20790,Bihar,MADHUBANI,SUNULTRA POWER SOLUTIONS PVT LTD,9,
20792,Bihar,MADHUBANI,SWARAJ AUTOMOTIVES LTD,9,
20800,Bihar,MADHUBANI,THUKRAL ELECTRIC BIKES PVT LTD,26,
20801,Bihar,MADHUBANI,TI CLEAN MOBILITY PVT LTD,115,
20809,Bihar,MADHUBANI,VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,96,
20816,Bihar,MADHUBANI,ZENIAK INNOVATION INDIA LTD,15,
20820,Bihar,MOTIHARI,ACTION CONSTRUCTION EQUIPMENT LTD.,113,
20835,Bihar,MOTIHARI,ASHMA-MOTORS PVT LTD,5,
20837,Bihar,MOTIHARI,ATHER ENERGY LTD,315,
20841,Bihar,MOTIHARI,ATUT SANGAM,109,
20842,Bihar,MOTIHARI,A.V.AUTOMOTIVES PVT LTD,12,
20843,Bihar,MOTIHARI,AVL ELECTRIC VEHICLES PVT LTD,92,
20844,Bihar,MOTIHARI,AVON CYCLES LTD,17,
20848,Bihar,MOTIHARI,BAXY LTD,21,
20852,Bihar,MOTIHARI,BIG BULL TRADER PVT LTD,4,
20857,Bihar,MOTIHARI,CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD,11,
20859,Bihar,MOTIHARI,CEEON INDIA,30,
20868,Bihar,MOTIHARI,DELTA AUTOCORP LTD,328,
20871,Bihar,MOTIHARI,D S R AUTOMOTIVES (INDIA) PVT LTD,9,
20875,Bihar,MOTIHARI,EICHER MOTORS LTD,8,
20881,Bihar,MOTIHARI,ENTICE IMPEX PVT LTD,33,
20885,Bihar,MOTIHARI,ESCORTS R&D CENTRE,4,
20887,Bihar,MOTIHARI,FORCE MOTORS LIMITED,158,
20888,Bihar,MOTIHARI,FORD INDIA PVT LTD,182,Ford
20895,Bihar,MOTIHARI,GOEL TEMPO PRIVATE LIMITED,34,
20902,Bihar,MOTIHARI,HARSH TRADING CO,109,
20906,Bihar,MOTIHARI,HERO MOTOCORP LTD,309245,
20914,Bihar,MOTIHARI,HYUNDAI MOTOR INDIA LTD,1637,Hyundai
20924,Bihar,MOTIHARI,JCB INDIA LIMITED,533,
20926,Bihar,MOTIHARI,JMT VEHICLES PVT LTD,106,
20940,Bihar,MOTIHARI,KURUKSHETRA AUTOMOBILES (P) LTD.,27,
20943,Bihar,MOTIHARI,LML LIMITED,25,
20956,Bihar,MOTIHARI,MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),6610,Mahindra
20958,Bihar,MOTIHARI,MAHINDRA TWO WHEELERS LTD,561,Mahindra
20975,Bihar,MOTIHARI,NEW VISHAVKARMA AGRO INDUSTRIES PVT LTD,4,
20979,Bihar,MOTIHARI,NRJ ELECTRIC MOTOR VEHICLES PVT LTD,3,
20988,Bihar,MOTIHARI,PACE AGRO PVT LTD,11,
21004,Bihar,MOTIHARI,PYTHOX MOTORS PVT LTD,88,
21006,Bihar,MOTIHARI,RASANDIK ENGINEERING,20,
21009,Bihar,MOTIHARI,RENAULT INDIA PVT LTD,120,Renault
21011,Bihar,MOTIHARI,REVOLT INTELLICORP PVT LTD,43,
21018,Bihar,MOTIHARI,SATHI MOTORS ELECTRIC VEHICLE PVT LTD,9,
21023,Bihar,MOTIHARI,SKODA AUTO INDIA PVT LTD,5,Skoda
21026,Bihar,MOTIHARI,SKYRIDE AUTOMOTIVE,4,
21031,Bihar,MOTIHARI,SRD RENEWABLES,151,
21032,Bihar,MOTIHARI,SSB INDISTRIES,17,
21036,Bihar,MOTIHARI,SUPERTECH EV LIMITED,259,
21042,Bihar,MOTIHARI,TATA MOTORS PASSENGER VEHICLES LTD,3255,Tata
21044,Bihar,MOTIHARI,TERRA MOTORS INDIA PVT LTD,1106,
21046,Bihar,MOTIHARI,TI CLEAN MOBILITY PVT LTD,18,
21051,Bihar,MOTIHARI,UNIQUE INTERNATIONAL EV PVT LTD,344,
21052,Bihar,MOTIHARI,U.P. TELELINKS LIMITED,4,
21056,Bihar,MOTIHARI,VIBGYOR ALLIED INDUSTRIES LTD.,48,
21063,Bihar,MOTIHARI,ZENIAK INNOVATION INDIA LTD,89,
21089,Bihar,MUNGER,CHAMPION POLY PLAST,29,
21090,Bihar,MUNGER,CLASSIC LEGENDS PVT LTD,93,
21098,Bihar,MUNGER,DHAR IN PVT LTD,3,
21105,Bihar,MUNGER,ENERGY ELECTRIC VEHICLES,179,
21110,Bihar,MUNGER,ESCORTS R&D CENTRE,10,
21112,Bihar,MUNGER,FORD INDIA PVT LTD,20,Ford
21116,Bihar,MUNGER,G.K. RICKSHAW LTD,62,
21120,Bihar,MUNGER,HERO HONDA MOTORS  LTD,3066,Honda
21127,Bihar,MUNGER,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,25097,Honda
21128,Bihar,MUNGER,HOOGHLY MOTORS PVT LTD,243,
21133,Bihar,MUNGER,JADE KOREA SPINE LIFE,22,
21139,Bihar,MUNGER,JSW MG MOTOR INDIA PVT LTD,7,MG
21140,Bihar,MUNGER,KAIRA CONTINENTAL LLP,124,
21141,Bihar,MUNGER,KAPTECH INDIA,19,
21143,Bihar,MUNGER,KRISHNA VEHICALS,3,
21145,Bihar,MUNGER,KUMAR MOTORS PVT LTD,7,
21146,Bihar,MUNGER,KURUKSHETRA AUTOMOBILES (P) LTD.,5,
21153,Bihar,MUNGER,MAHINDRA ELECTRIC MOBILITY LIMITED,50,Mahindra
21164,Bihar,MUNGER,MARUTI UDYOG LTD,59,Maruti
21166,Bihar,MUNGER,NARESH ENGINEERING WORKS,175,
21169,Bihar,MUNGER,OBEN ELECTRIC VEHICLES PVT LTD,27,
21180,Bihar,MUNGER,ROYAL-ENFIELD (UNIT OF EICHER LTD),4127,
21188,Bihar,MUNGER,SKYBOLT INDUSTRIES PVT LTD,11,
21190,Bihar,MUNGER,S N ENTERPRISES,129,
21195,Bihar,MUNGER,STELLANTIS INDIA PVT LTD,4,
21197,Bihar,MUNGER,SUZUKI MOTORCYCLE INDIA PVT LTD,260,Maruti
21215,Bihar,MUNGER,VISHWAKARMA ENGINEERING WORKS,4,
21228,Bihar,MUZAFFARPUR,A D AGRO WORKS,78,
21240,Bihar,MUZAFFARPUR,ALLFINE INDUSTRIES PVT LTD,191,
21241,Bihar,MUZAFFARPUR,ALTIER ELECTRIC VEHICLES PVT LTD,31,
21243,Bihar,MUZAFFARPUR,AMMANN INDIA PVT LTD,3,
21261,Bihar,MUZAFFARPUR,AVL ELECTRIC VEHICLES PVT LTD,84,
21262,Bihar,MUZAFFARPUR,AVON CYCLES LTD,11,
21265,Bihar,MUZAFFARPUR,BAFNA AUTO CARS I PVT.LTD.,9,
21273,Bihar,MUZAFFARPUR,BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,38,
21274,Bihar,MUZAFFARPUR,BEST WAY AGENCIES PVT LTD,63,
21286,Bihar,MUZAFFARPUR,CLAAS INDIA P LTD,3,
21301,Bihar,MUZAFFARPUR,EICHER MOTORS LTD,137,
21307,Bihar,MUZAFFARPUR,ENTICE IMPEX PVT LTD,34,
21309,Bihar,MUZAFFARPUR,ESCORTS CONSTRUCTION EQUIPMENT LTD,1704,
21312,Bihar,MUZAFFARPUR,ESCORTS R&D CENTRE,7,
21316,Bihar,MUZAFFARPUR,EXIDE INDUSTRIES LTD,21,
21318,Bihar,MUZAFFARPUR,FIRST CHOICE ELECTRIC VEHICLES PVT LTD,31,
21321,Bihar,MUZAFFARPUR,GAGAN AUTOMOTIVES,7,
21324,Bihar,MUZAFFARPUR,GENERAL MOTORS INDIA PVT LTD,681,
21325,Bihar,MUZAFFARPUR,G.K. RICKSHAW LTD,7,
21329,Bihar,MUZAFFARPUR,GOPAL AUTO MOTORS PVT LTD,193,
21335,Bihar,MUZAFFARPUR,HARSH TRADING CO,40,
21338,Bihar,MUZAFFARPUR,HERO HONDA MOTORS  LTD,81479,Honda
21340,Bihar,MUZAFFARPUR,HIM TEKNOFORGE LTD,5,
21345,Bihar,MUZAFFARPUR,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,166787,Honda
21348,Bihar,MUZAFFARPUR,HOTAGE INDIA,5,
21349,Bihar,MUZAFFARPUR,HYUNDAI MOTOR INDIA LTD,11988,Hyundai
21355,Bihar,MUZAFFARPUR,INTERNATIONAL CARS & MOTORS LTD,62,
21362,Bihar,MUZAFFARPUR,JAYATI TOOLS,10,
21366,Bihar,MUZAFFARPUR,JMT VEHICLES PVT LTD,20,
21369,Bihar,MUZAFFARPUR,JS MOBILEON PVT LTD,19,
21373,Bihar,MUZAFFARPUR,KAPTECH INDIA,8,
21375,Bihar,MUZAFFARPUR,KHALSAE-VEHICLES PVT LTD,55,
21377,Bihar,MUZAFFARPUR,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,337,
21381,Bihar,MUZAFFARPUR,KLB KOMAKI PVT LTD,26,
21385,Bihar,MUZAFFARPUR,KUMAR ENGINEERING,82,
21389,Bihar,MUZAFFARPUR,LECTRIX E VEHICLES PVT LTD,367,
21390,Bihar,MUZAFFARPUR,LML LIMITED,33,
21392,Bihar,MUZAFFARPUR,LOHIA AUTO INDUSTRIES,20,
21397,Bihar,MUZAFFARPUR,MAHAVIR TRACTOR AND IMPLEMENTS,3,
21403,Bihar,MUZAFFARPUR,MAHINDRA & MAHINDRA LIMITED (SWARAJ DIVISION),2482,Mahindra
21407,Bihar,MUZAFFARPUR,Maniram Electric Vehicle Pvt Ltd,34,
21411,Bihar,MUZAFFARPUR,MERCEDES-BENZ INDIA PVT LTD,9,Mercedes-Benz
21412,Bihar,MUZAFFARPUR,MINI METRO EV L.L.P,59,
21433,Bihar,MUZAFFARPUR,PACE AGRO PVT LTD,39,
21440,Bihar,MUZAFFARPUR,PROMINAL ELECTRIC VEHICLE PVT LTD,11,
21447,Bihar,MUZAFFARPUR,RANA ENGINEER WORKS,10,
21448,Bihar,MUZAFFARPUR,RASANDIK ENGINEERING,34,
21455,Bihar,MUZAFFARPUR,R J ENGINEERING,3,
21460,Bihar,MUZAFFARPUR,SANDHU AGRO INDUSTRIES,4,
21471,Bihar,MUZAFFARPUR,SHRI BARSANA E-VEHICLES PVT LTD,21,
21473,Bihar,MUZAFFARPUR,SIX SENSES AUTOMOTIVE PVT LTD,16,
21478,Bihar,MUZAFFARPUR,SML MAHINDRA LTD,595,Mahindra
21479,Bihar,MUZAFFARPUR,SOKUDO ELECTRIC INDIA PVT LTD,21,
